Item_Id,Category,Menu_Item,Store_Name,Price,Sales_Qty,Gross_Sales,Item_Disc,Net_Sales
8000290,cold beverages,Twizzler Bites,Coffee Store/Papa John,2.09,25,52.25,0,52.25
8000291,cold beverages,Rolo Chocs,Coffee Store/Papa John,2.99,45,134.55,0,134.55
8000292,cold beverages,MC Raisins,Coffee Store/Papa John,2.99,15,44.85,0,44.85
8000293,cold beverages,Hershey Mini,Coffee Store/Papa John,2.99,7,20.93,0,20.93
8000294,cold beverages,BF Sour Gum,Coffee Store/Papa John,1.59,57,90.63,0,90.63
8000295,cold beverages,BF Gummy wrm,Coffee Store/Papa John,1.59,121,192.39,0,192.39
8000296,cold beverages,Reeces Minibtr,Coffee Store/Papa John,2.99,45,134.55,0,134.55
8000297,cold beverages,M & M peanut,Grab n go,2.99,24,71.76,0,71.76
8000297,cold beverages,M & M peanut,Coffee Store/Papa John,2.99,23,68.77,0,68.77
8000298,cold beverages,Reeces Pieces,Grab n go,2.99,11,32.89,0,32.89
8000298,cold beverages,Reeces Pieces,Coffee Store/Papa John,2.99,35,104.65,0,104.65
8000299,cold beverages,Hershey Kisses,Coffee Store/Papa John,2.99,25,74.75,0,74.75
8000300,cold beverages,LS Wintogreen,Coffee Store/Papa John,2.79,4,11.16,0,11.16
8000301,cold beverages,LS Pepomint,Coffee Store/Papa John,2.79,14,39.06,0,39.06
8000305,food,BC Bowl 3Cheese,Coffee Store/Papa John,2.49,20,49.8,0,49.8
8000306,food,BC Bowl CWR,Coffee Store/Papa John,2.49,2,4.98,0,4.98
8000307,food,B AP PAS AL,Coffee Store/Papa John,2.49,16,39.84,0,39.84
8000308,food,B BE,Coffee Store/Papa John,2.59,1,2.59,0,2.59
8000310,food,B MW BEE,Coffee Store/Papa John,1.99,3,5.97,0,5.97
8000313,food,B MW LAS,Coffee Store/Papa John,3.39,5,16.95,0,16.95
8000315,food,B MW LAS,Coffee Store/Papa John,1.99,1,1.99,0,1.99
8000320,food,B RA BEE,Coffee Store/Papa John,2.59,9,23.31,0,23.31
8000321,food,Freal RootB M/S,Coffee Store/Papa John,2.59,188,486.92,0,486.92
8000323,snacks,Milk C M&Ms,Coffee Store/Papa John,2.99,8,23.92,0,23.92
8000324,snacks,Hersheys MC Alm,Coffee Store/Papa John,2.99,2,5.98,0,5.98
8000325,snacks,H Mr Goodbar,Coffee Store/Papa John,1.29,18,23.22,0,23.22
8000327,snacks,Almond Joy,Coffee Store/Papa John,2.99,2,5.98,0,5.98
8000330,snacks,Reeese's PB Cups,Coffee Store/Papa John,1.29,10,12.9,0,12.9
8000331,snacks,York PM,Coffee Store/Papa John,2.99,5,14.95,0,14.95
8000333,snacks,StrideMangoTango,Coffee Store/Papa John,1.49,1,1.49,0,1.49
8000334,snacks,Altoids Cinnamon,Coffee Store/Papa John,1.69,10,16.9,0,16.9
8000335,snacks,Icebreaker CM,Coffee Store/Papa John,2.79,2,5.58,0,5.58
8000337,snacks,Mentos Mint,Coffee Store/Papa John,1.19,1,1.19,0,1.19
8000338,snacks,Juicy FrBubbleG,Coffee Store/Papa John,1.49,12,17.88,0,17.88
8000341,snacks,BelvitaGoldnOat,Coffee Store/Papa John,1.39,3,4.17,0,4.17
8000342,snacks,B/S Spearmint,Coffee Store/Papa John,1.09,11,11.99,0,11.99
8000344,snacks,Greek YogCranAlm,Coffee Store/Papa John,1.29,5,6.45,0,6.45
8000346,Over the counter,Rolaids Fr Chews,Coffee Store/Papa John,1.09,1,1.09,0,1.09
8000347,Over the counter,Tums Fr Ext Stre,Coffee Store/Papa John,1.09,5,5.45,0,5.45
8000348,Over the counter,Tums Ch Ext Stre,Coffee Store/Papa John,1.09,2,2.18,0,2.18
8000351,Health & Beauty,SoftToothbrush,Coffee Store/Papa John,1.99,1,1.99,0,1.99
8000352,Health & Beauty,Crest 3D White,Coffee Store/Papa John,1.99,9,17.91,0,17.91
8000359,PKG food item,Cup Noodles Chxn,Coffee Store/Papa John,0.99,10,9.9,0,9.9
8000360,snacks,Tostitos SalsaQu,Coffee Store/Papa John,2.99,12,35.88,0,35.88
8000361,Packaged Snack,Lays Smoothranch,Coffee Store/Papa John,2.99,4,11.96,0,11.96
8000362,Packaged Snack,Tostitos Chunky,Coffee Store/Papa John,2.7,3,8.1,0,8.1
8000363,Packaged Snack,FritosHotBeanDip,Coffee Store/Papa John,2.25,6,13.5,0,13.5
8000364,Packaged Snack,Fritos Jal Chedd,Coffee Store/Papa John,2.25,5,11.25,0,11.25
8000365,Packaged Snack,FritosBeanDip Or,Coffee Store/Papa John,2.25,4,9,0,9
8000366,Packaged Snack,Lays Kettle BBQ,Coffee Store/Papa John,3.49,12,41.88,0,41.88
8000367,Packaged Snack,FritosChiliChees,Coffee Store/Papa John,3.49,4,13.96,0,13.96
8000368,Packaged Snack,Fritos Corn chip,Coffee Store/Papa John,3.49,46,160.54,0,160.54
8000369,Packaged Snack,Lays BBQ,Coffee Store/Papa John,4.29,30,128.7,0,128.7
8000370,Packaged Snack,Cheetos crunchy,Coffee Store/Papa John,3.49,97,338.53,0,338.53
8000371,Packaged Snack,Lays SourCrOnion,Coffee Store/Papa John,4.29,5,21.45,0,21.45
8000373,Packaged Snack,Tostitos Scoops,Coffee Store/Papa John,4.29,3,12.87,0,12.87
8000374,Packaged Snack,DoritosFieryHaba,Coffee Store/Papa John,2.99,8,23.92,0,23.92
8000375,Packaged Snack,TostitosOrigRest,Coffee Store/Papa John,4.29,1,4.29,0,4.29
8000378,PKG food item,Coffeemate Orig,Coffee Store/Papa John,3.09,1,3.09,0,3.09
8000381,PKG food item,Poptarts Strawb,Coffee Store/Papa John,4.69,16,75.04,0,75.04
8000385,PKG food item,FreshleysMiniDon,Coffee Store/Papa John,2.79,18,50.22,0,50.22
8000386,PKG food item,Freshleys Fr Pie,Coffee Store/Papa John,1.69,6,10.14,0,10.14
8000391,PKG food item,Banana Nut Muff,Coffee Store/Papa John,1.59,5,7.95,0,7.95
8000396,PKG food item,Yogurt Pretzels,Coffee Store/Papa John,2.99,46,137.54,0,137.54
8000399,PKG food item,David SFRanch,Coffee Store/Papa John,0.69,5,3.45,0,3.45
8000400,PKG food item,David SF BBQ,Coffee Store/Papa John,0.69,1,0.69,0,0.69
8000402,PKG food item,AlmondJoyCocAlm,Coffee Store/Papa John,2.99,3,8.97,0,8.97
8000403,Packaged Snack,YogurtPretzbites,Coffee Store/Papa John,2.59,1,2.59,0,2.59
8000405,Packaged Snack,Werthers Orig,Coffee Store/Papa John,3.09,3,9.27,0,9.27
9000003,salads,Bagels,Grab n go,1.49,76,113.24,0,113.24
9000062,bottled drinks,Blended Red Bull,Coffee Shop,3.99,2,7.98,0,7.98
9000069,food,B SP & ME,Coffee Store/Papa John,2.59,2,5.18,0,5.18
